position	channelId	channelTitle	videoId	publishedAt	publishedAtSQL	videoTitle	videoDescription	tags	videoCategoryId	videoCategoryLabel	duration	durationSec	dimension	definition	caption	thumbnail_maxres	licensedContent	viewCount	likeCount	dislikeCount	favoriteCount	commentCount
1034	UCLXMlpqDhDnpqRnkCDu2dDQ	TV E FAMA NEWS	kjReqKMVViw	2021-01-16T18:16:58Z	2021-01-16 18:16:58	Gusttavo Lima mostra cilindros de oxigênio doados à Manaus e Globo fecha portas para Nego do Borel	Inscreva-se no canal, clique aqui, https://bit.ly/TvEFamaNewsYT​, deixe SEU LIKE E ATIVE O 🔔 PARA NÃO PERDER NOSSOS VÍDEOS. OBRIGADO! Gusttavo Lima mostra cilindros de oxigênio doados à Manaus e Globo fecha portas para Nego do Borel Evaristo Costa vaza lista de confirmados do BBB21 e William Bonner explode com desabafo ao Brasil 👉 https://youtu.be/HBZsRYaA-70 Após expor relacionamento abusivo com Nego do Borel, Duda Reis chora 👉 https://youtu.be/3Og4hqjKaeQ Lisandra Barcelos admite caso com Nego do Borel quando o cantor era noivo de Duda Reis 👉 https://youtu.be/P1ln2-qTm1o O canal TV E FAMA foi criado com intuito de trazer notícia em primeira mão a fim de informar os inscritos e as novas pessoas que assistem o canal. ☆Toda notícia você encontra em nosso canal !!	tv e fama,tv e fama news,cilindros de oxigênio,Covid-19,Gusttavo Lima,Manaus,pandemia coronavírus,Whindersson Nunes,Cantor,Celebridades,Famosos,Nego do Borel,Polêmica,cilindro,oxigênio,manaus,gusttavo lima,amazonas,nego do borel,duda reis,justiça	22	People & Blogs	PT3M2S	182	2d	hd	false	https://i.ytimg.com/vi/kjReqKMVViw/maxresdefault.jpg	1	417	13	0	0	1
1035	UCBNsEUPa5UpHddsJyGsCllw	TV MIX	Y84mYzgTf7E	2021-01-16T12:25:02Z	2021-01-16 12:25:02	REFELEXÃO COVID19 DIAS DIFÌCEIS MORTES FALTA DE OXIGÊNIO MANAUS #covid19 #vacina #manaus	REFELEXÃO COVID19 DIAS DIFÌCEIS MORTES FALTA DE OXIGÊNIO MANAUS #covid19 #vacina #manaus REFELEXÃO COVID19 DIAS DIFÌCEIS MORTES FALTA DE OXIGÊNIO MANAUS #covid19 #vacina #manaus REFELEXÃO COVID19 DIAS DIFÌCEIS MORTES FALTA DE OXIGÊNIO MANAUS #covid19 #vacina #manaus FALE CONOSCO (83)9-8752-7406 SITE DA RÁDIO:www.radiowebtvstudiomix.com SITE CURSO AUDIO:www.brunomix.com	covid19,oxegenio,falta,manaus,tragédia,pandemia,posreveion,mortes,pastorsamuelveras,pastorsamuel,reflexão	25	News & Politics	PT36M45S	2205	2d	hd	false	https://i.ytimg.com/vi/Y84mYzgTf7E/maxresdefault.jpg		35	4	0	0	0
1036	UCHvHeGrxMHN55BqS9LhxHyg	fabinhotv	-0f1PMNrQgs	2021-01-16T07:11:08Z	2021-01-16 07:11:08	💬 WHINDERSON DOA OXIGÊNIO MANAUS, TINTA ACENDE ELETRICIDADE, CAPIVARA INVADE IGREJA, PÃO DE BATATA	💬 LIVE da Tarde AO VIVO 👉🏻 Assuntos de Hoje: 🕒 MINUTAGEM: 00:00 - Inscreva-se e Deixe seu Like 👍🏻 04:53 - Whinderson Nunes reúne famosos para doar cilindros de oxigênio a Manaus 27:48 - Novidade: Uma tinta que acende com a corrente elétrica 33:59 - Capivara invade Igreja Nossa Senhora de Lourdes em Ibirarema SP 39:24 - Receitinha da Simone Pão de Batata 57:43 - SAMP Decor - Dicas de Decoração - Sua Casa Linda ☑️ Atualizado! Compartilhe e Bora crescer com o Canal. Dinâmica e interativa você participa e comenta através do CHAT (Bate-Papo) interagindo com os apresentadores. Fábio Parpinelli é Radialista, Apresentador de TV e dono de um carisma sem igual. Venha participar deste show de informações e curiosidades. Simone Parpinelli é Produtora, Locutora e cheia de energia capaz de cativar você com uma conversa inteligente e divertida. O dia fica mais alegre assim. Confira as dicas e se gostou inscreva-se no canal, ative o sino de notificações e deixe o seu GOSTEI para nos ajudar a divulgar este vídeo. ---------- Instagram do Programa: @livedatarde ---------- Siga-me nas Redes Sociais: YouTube.com/FabinhoTV Instagram: @fabinhotv Facebook.com/FabioParpinelliTV ---------- Siga Simone nas Redes Sociais: Instagram: @simonelocutora Facebook.com/SimoneLocutoraAparecida Twitter: @simonelocutora TAGS: #LIVEdaTarde #FabioParpinelli #SimoneLocutora	Live,Ao Vivo,Fábio Parpinelli,FabinhoTV,LIVE da Tarde,Simone Parpinelli,Simone Locutora,Nova LIVE da Tarde,interagindo com os apresentadores,520,741,Atualidades,Urgente,Últimas Notícias,Comentando,Opinião,Whinderson Nunes reúne famosos para doar cilindros de oxigênio a Manaus,Lumilor,Tinta que acende com corrente elétrica,capivara invade igreja ibirarema,Receitinha da SImone,Pão de Batata,pão de batata doce fitão de Batata Fácil,Pão Fácil,SAMP Decor,Decoração	24	Entertainment	PT1H2M1S	121	2d	hd	false	https://i.ytimg.com/vi/-0f1PMNrQgs/maxresdefault.jpg	1	48	10	0	0	3
1037	UCXdXYG8dUmEv6jhEji_lSHg	Jornalismo TV Cultura	HpfvG0yeMoI	2021-01-16T00:24:55Z	2021-01-16 00:24:55	Situação trágica em Manaus provocada pela Covid-19	Justiça federal do Amazonas determina que a união transfira imediatamente todos os pacientes da rede pública que possam morrer por causa da falta de oxigênio e intimou o governo federal e o governo do Amazonas a se manifestarem no prazo de 24 horas. #JornaldaCultura	jornal da cultura,Jornal,jornalismo,tv cultura,informação,noticia,Manaus,AM,Amazonas,Oxigênio	25	News & Politics	PT4M14S	254	2d	hd	false	https://i.ytimg.com/vi/HpfvG0yeMoI/maxresdefault.jpg	1	6512	150	4	0	24
1038	UCJIvSCSycqB0MMcox4TtFlg	FAMOSOS INFOCO	-0tjWBTbLws	2021-01-16T19:50:24Z	2021-01-16 19:50:24	Gusttavo Lima mostra avião com 150 cilindros de oxigênio para Manaus.	cantor sertanejo Gusttavo Lima se engajou nas doações de oxigênio para ajudar a mitigar a crise sanitária que vive Manaus e mostrou hoje um Boeing sendo carregado com 150 cilindros do insumo. A falta de insumos e a escalada de casos e mortes por covid-19 têm provocado um colapso no sistema hospitalar da capital amazonense.Acabei de falar com a minha equipe. Todos os cilindros já foram carregados no Boeing. Foi o que coube no Boeing, não coube mais nenhum cilindro. Daqui a pouco, até a hora do almoço, toda essa carga vai estar chegando em Manaus", relatou o cantor nos stories do seu Instagram. Os cilindros serão distribuídos nos hospitais e pontos da região com o apoio de Bete Dezembro (empresária e amiga do cantor). "Eu tenho certeza de que esses cilindros de oxigênio vão salvar muitas vidas", declarou. O cantor já havia avisado no Twitter que participaria das doações do insumo para Manaus.		22	People & Blogs	PT26S	26	2d	hd	false			556	65	2	0	2
1039	UCpnYDxqmqDcTBHbcFniPvQA	A Fazenda 13	nlhasBGGJHk	2021-01-16T17:28:05Z	2021-01-16 17:28:05	Mariano fala sobre a situação em Manaus sobre a falta de oxigênio,revela que fez doação e pede a fãs			22	People & Blogs	PT57S	57	2d	hd	false	https://i.ytimg.com/vi/nlhasBGGJHk/maxresdefault.jpg		2958	163	2	0	7
1040	UCdCzBSJtOKXSki8Ig6dwHxQ	Balaio do Kotscho	-CcGpVbq_nQ	2021-01-16T22:13:08Z	2021-01-16 22:13:08	FALTA DE OXIGÊNIO EM MANAUS E PANELAÇOS PELO PAÍS CONTRA BOLSONARO | BALAIO DO KOTSCHO	O vento virou. A segunda onda da pandemia confirmou a incompetência do governo Bolsonaro e aumentou a onda de insatisfação. Panelaços ocorreram em todo o país com gritos de "fora genocida". Em Manaus, a falta de oxigênio pode ter sido a gota d'água que ainda faltava para realmente acontecer o afastamento do presidente. Eleições no Congresso serão decisivas para possível impeachment.	balaio do kotscho,impeachment de bolsonaro,falta oxigenio em Manaus,panelaços pelo país,rodirgo simon,ricardo kotscho	1	Film & Animation	PT7M53S	473	2d	sd	false	https://i.ytimg.com/vi/-CcGpVbq_nQ/maxresdefault.jpg	1	826	138	17	0	27
1041	UCnHIdamGaMvC3U_51f_Ln0g	Adriano Araújo	BbmUdaMNiDI	2021-01-16T17:46:20Z	2021-01-16 17:46:20	Gustavo Lima vai doar 150 mil barris de oxigênio para Manaus	#adrianoaraujo #gustavolima #oxigenio Gustavo Lima vai doar 150 mil barris de oxigênio		22	People & Blogs	PT2M38S	158	2d	hd	false	https://i.ytimg.com/vi/BbmUdaMNiDI/maxresdefault.jpg	1	141			0	3
1042	UCdvlR7FsKpyd-iRIUqxQKUQ	Cássio Melo	SRSN531mstI	2021-01-16T20:59:22Z	2021-01-16 20:59:22	Gusttavo Lima doa 150 cilindros de oxigênio pra Manaus!! Stories dia 16/01/21	#gusttavolima #manaus #embaixador #respeitaoEmbaixador #oxigenio #cilindros		24	Entertainment	PT2M9S	129	2d	hd	false	https://i.ytimg.com/vi/SRSN531mstI/maxresdefault.jpg		46	2	0	0	0
1043	UCwVmZjJwkCUCOes5_eAIebg	Fala Brasil	4HMSFnXC0To	2021-01-16T14:51:37Z	2021-01-16 14:51:37	Falta de oxigênio provoca desespero em Manaus (AM)	O maior pronto socorro da capital do Amazonas já não consegue mais atender novos pacientes. Desde ontem, internados com covid-19 começaram a ser transferidos para outros estados. Na madrugada deste sábado (15), a cidade recebeu uma carga de oxigênio, um alívio para a situação desesperadora de Manaus. Nosso Whatsapp: https://falabrasil.r7.com/whatsapp Inscreva-se no canal Fala Brasil: http://r7.com/ZOTL Assista às íntegras no PlayPlus: https://www.playplus.com Facebook: https://www.facebook.com/falabrasil/ Instagram: https://www.instagram.com/fala_brasil/ Twitter: https://twitter.com/fala_brasil Site oficial: https://recordtv.r7.com/fala-brasil #FalaBrasil #SalcyLima #SergioAguiar #CelsoZucatelli #RobertaPiza	Roberta Piza,Rede Record,Jornalismo,Record,Fala Brasil,Notícias,Salcy Lima,Celso Zucatelli,jornalismo,Jornalismo Record,falta de oxigênio manaus,avanço coronavírus manaus,pandemia,coronavírus,pacientes manaus	25	News & Politics	PT8M48S	528	2d	hd	false	https://i.ytimg.com/vi/4HMSFnXC0To/maxresdefault.jpg	1	141122	4540	143	0	1323
1044	UCmpHPgeCBgvk_fDXZQKsnAA	Jornal da Record	DXz5LLX8q48	2021-01-16T04:46:53Z	2021-01-16 04:46:53	Falta de oxigênio provoca mortes e desespero nos hospitais de Manaus	Um dia depois do Brasil voltar as atenções a Manaus pela falta de oxigênio nos hospitais, a situação na capital amazonense segue crítica. O maior pronto socorro da cidade já não consegue mais atender aos pacientes que chegam. Nesta sexta-feira (15), vítimas da covid-19 começaram a ser transferidas para outros estados com o auxílio de aviões da FAB. Nosso Whatsapp: https://jornaldarecord.r7.com/whatsapp Inscreva-se no canal Jornal da Record: http://r7.com/mYfx Assista às íntegras no PlayPlus: https://www.playplus.com Facebook: https://www.facebook.com/JornalDaRecord/ Instagram: https://www.instagram.com/jornaldarecord Twitter: https://twitter.com/jornaldarecord Site oficial: https://noticias.r7.com/jr-na-tv #JornaldaRecord #Jornalismo #ColapsoemManaus	Celso Freitas,Jornal da Record,Rede Record,Christina Lemos,Sergio Aguiar	25	News & Politics	PT4M42S	282	2d	hd	false	https://i.ytimg.com/vi/DXz5LLX8q48/maxresdefault.jpg	1	17663	473	11	0	
1045	UCwLgHAHU0jck9yXaJT7B3IA	Cenrecomo	UZH_73mSt1E	2021-01-16T04:06:36Z	2021-01-16 04:06:36	Jornal Nacional - Parentes enfrentam filas para comprar cilindro de oxigênio em Manaus	JN, Globo, 15/01/2021. A capital do Amazonas está expondo ao Brasil e ao mundo as consequências do descontrole da pandemia do coronavírus. Os hospitais de Manaus racionando um produto básico, vital, o oxigênio, e cidadãos com parentes internados fazem fila para comprar o próprio cilindro. Dentro da ambulância, na entrada da emergência do Hospital 28 de Agosto, uma senhora de 57 anos agoniza com falta de ar. “Eles não aceitaram minha mãe, eles não querem, querem que leve para outro hospital, não tem condições, pelo amor de Deus, não tem condições”. Segundo o hospital, por causa do racionamento de oxigênio, pacientes precisam aguardar nas ambulâncias. O pastor Valquimar Batista passou nove horas percorrendo hospitais até conseguir a internação para um amigo. Mas a vaga veio com uma condição. “E aí no final, no quinto hospital, que foi o Platão, o aceitaram perguntando se nós aceitávamos a condição que era ele dividir oxigênio com outras pessoas de dez em dez minutos, e nós aceitamos”. O fotógrafo Telson Ferreira perdeu o pai - mais uma vítima da falta de oxigênio. “O oxigênio já tinha faltado ontem. Aí ele conseguiu sobreviver um pouco porque, infelizmente, um outro paciente tinha falecido. Aí pegaram esse cilindro e colocaram nele. Acabou e, mediante isso, meu Deus, meu pai, infelizmente, está aguardando a volta de Cristo”. Os relatos não param. “O pessoal que morreu aqui foi tudo por falta de oxigênio. Não tem. Se não abastecer, não tem. Vão morrer. Está saindo aqui gente morrendo porque não tem. Até para comprar está difícil”, disse a operadora de caixa Lídia Nascimento. Comprar significa enfrentar um cenário de gente aglomerada numa disputa por cilindros de oxigênio. Cada cilindro tem nome e uma vida a ser salva. O universitário Eduardo Gouveia foi comprar a terceira carga de oxigênio para o pai, que está em casa. “Tem que estar 24 horas com o cilindro, se não, ele não consegue”. A assistente social Alana Menezes sabe como é isso. Sem leito para a mãe, ela vive o drama de precisar de oxigênio em casa. “O problema é que, quem está em casa, não está por escolha, está por falta de leito nos hospitais. Nós somos apenas pessoas comuns, acompanhando seus familiares e vendo o sufoco, vendo a agonia, vendo a falta de ar, vendo a queda de pressão. Eu peço pelo amor de Deus que isso seja revisto”. O problema vai além do oxigênio. À GloboNews, o presidente do Conselho Regional de Enfermagem do Amazonas, Sandro André, disse que também faltam equipamentos. “Faltam monitores, faltam oxímetros, faltam ventiladores, os serviços de pronto-atendimento, que são os SPAs, estão superlotados”, contou. A Secretaria de Saúde do Amazonas afirmou que trabalha com apoio do governo federal no transporte de oxigênio para as unidades de saúde em Manaus. A Força Aérea já levou para a cidade 386 cilindros de oxigênio. A secretaria só não informou quanto tempo deve durar essa remessa de oxigênio. O governo do estado chegou a cogitar a transferência de 61 bebês prematuros que estão em UTIs. Mas o Ministério da Saúde encaminhou cilindros extras de oxigênio para atender a esses bebês. Essa ajuda deve durar só por mais 48 horas. O governo do Amazonas afirmou que vai continuar monitorando a situação dos bebês e tentando conseguir mais oxigênio para que os prematuros não precisem de transferência para outros estados. O governo do Amazonas já deu início à transferência de pacientes com Covid para outros estados. Nove seguiram na manhã desta sexta-feira (15) para Teresina. Outros 15 saíram no início da noite com destino ao Maranhão. No total, são 235 pacientes do Amazonas que vão ser transferidos para sete estados e para o Distrito Federal. Num trabalho integrado entre estado, governo federal e Forças Armadas, começou a construção de uma enfermaria de campanha com capacidade para 60 leitos, que deve ser entregue na próxima semana. Reportagem de Luciano Abreu. A empresa White Martins, responsável pela maior parte do fornecimento de oxigênio aos hospitais de Manaus, afirmou que recebeu autorização da Anvisa para reduzir temporariamente o percentual mínimo de pureza do oxigênio medicinal produzido no Amazonas, o que aumenta a capacidade de produção de oxigênio, e que remanejou equipamentos, funcionários e oxigênio de outras fábricas para Manaus. REPERCUSSÃO MUNDIAL A situação na capital do Amazonas foi notícia também na imprensa internacional. Nas últimas 24 horas, veículos de comunicação da Europa, dos Estados Unidos e do Oriente Médio destacaram a falta de oxigênio, a explosão de casos no maior estado brasileiro, e o apelo desesperado dos profissionais da saúde de Manaus por ajuda. É o que mostra as capas dos sites: El País, Reuters, The Gardian, BBC, The Washington Post, The New York Times, DW (Deutsche Welle), Al Jazeera, France 24, Sky News. #Covid19 #ColapsoemManaus #Manaus	Jornal Nacional,JN,Fantástico,Globo Repórter,Jornal Hoje,JH,Bom Dia Brasil,Jornal da Globo,JG,Jornal da Record,JR,Fala Brasil,Jornal da Band,Brasil Urgente,Jornal da Cultura,Hora 1,Hora Um,Jornalismo,telenoche,TVi,SIC,SIC Notícias,TVi24,Neymar,Futebol,esportes,Fórmula 1,Jogos Olímpicos,Olimpíadas,Bolsonar,SBT Brasil,Jornal do SBT,Jornal SBT Brasil,SBT,RecordTV,Rede Globo,Rede Record,TV Globo,TV Band,TV Bandeirantes,00,01,02,03,04,05,06,07,08,09	25	News & Politics	PT5M25S	325	2d	hd	false	https://i.ytimg.com/vi/UZH_73mSt1E/maxresdefault.jpg		3113	76	5	0	11
1046	UCoa-D_VfMkFrCYodrOC9-mA	Band Jornalismo	ibn9e2AHVIM	2021-01-16T22:35:33Z	2021-01-16 22:35:33	Um respiro para Manaus: cilindros de oxigênio começam a chegar à cidade	Os hospitais continuam superlotados e a situação ainda é crítica em Manaus. Mas, depois de dias trágicos, pelo menos um respiro. A cidade começou a receber cilindros de oxigênio de várias partes do Brasil. Ainda era madrugada quando a esperança chegou de balsa neste sábado (16).	Jornal da Band,Band Jornalismo	25	News & Politics	PT3M36S	216	2d	hd	false	https://i.ytimg.com/vi/ibn9e2AHVIM/maxresdefault.jpg	1	397863	8754	171	0	2125
1047	UCVFbXI6Gu8U2f9Gjtxw4A-Q	UOL	bnpqot9ivec	2021-01-16T16:53:47Z	2021-01-16 16:53:47	Covid-19 em Manaus: familiares de pacientes continuam em busca de cilindros de oxigênio	Moradores de Manaus se aglomeram em filas para conseguir um cilindro de oxigênio. A escalada da pandemia no Amazonas causou a falta de oxigênio medicinal em hospitais públicos e privados. A crise no estado provocou panelaços em várias cidades do país na noite desta sexta-feira. #uol #covid19 #manaus ------------------------- Bem-vindo ao canal do UOL no YouTube. Aqui você encontra notícias direto da redação, tudo sobre política, matérias especiais e o melhor do mundo do entretenimento. ** INSCREVA-SE NO CANAL: http://bit.ly/2xolCQ2	manaus covid,coronavirus manaus,corona manaus,covid em manaus,coronavirus em manaus,cilindro de oxigênio,manaus,amazonas,covid 19 manaus,corona virus manaus,colapso manaus,fila oxigênio,oxigênio covid,panelaço,panelaço contra bolsonaro	25	News & Politics	PT2M8S	128	2d	hd	false	https://i.ytimg.com/vi/bnpqot9ivec/maxresdefault.jpg	1	33644	915	61	0	575
1048	UCJjfbwSyOaE0hb4UaH9bqpA	KOKINHO NOTÍCIAS	__hD3jN8L2c	2021-01-16T14:02:06Z	2021-01-16 14:02:06	Após ser Atacado Gusttavo Lima se Pronuncia sobre Doação de Oxigênio para Manaus	Após ser Atacado Gusttavo Lima se Pronuncia sobre Doação de Oxigênio para Manaus ✔OBRIGADO A TODOS VOCÊS QUE ACOMPANHAM O CANAL❤ ✔CLIQUE👇 E INSCREVA-SE PARA VER NOVOS VÍDEOS COMO ESSE😉 https://www.youtube.com/kokinhonoticias?sub_confirmation=1 . . . . . . . . . . Pesquisas Relacionadas: gusttavo lima gusttavo lima doações gusttavo lima doação boing gusttavo lima gusttavo lima manaus gusttavo lima oxigenio aviao gusttavo lima gusttavo lima doa gusttavo lima andressa suita https://youtu.be/__hD3jN8L2c #gusttavolima	gusttavo lima,gusttavo lima doações,gusttavo lima doação,gusttavo lima manaus,gusttavo lima oxigenio,gusttavo lima doa,gusttavo lima andressa suita,boing gusttavo lima,aviao gusttavo lima	24	Entertainment	PT2M41S	161	2d	hd	false	https://i.ytimg.com/vi/__hD3jN8L2c/maxresdefault.jpg	1	513854	25793	386	0	2562
1049	UCoa-D_VfMkFrCYodrOC9-mA	Band Jornalismo	xAvfH7nkpGo	2021-01-16T13:11:43Z	2021-01-16 13:11:43	Manaus recebe cilindros de oxigênio em balsas	A nova remessa de 70 mil metros cúbicos de oxigênio chegou de Belém por balsas durante a madrugada. O governador do Amazonas, Wilson Lima, acompanhou a chegada dos insumos. Instagram: https://www.instagram.com/bandnewstv/ Twitter: https://twitter.com/bandnewstv Facebook: https://www.facebook.com/BandNews/ Baixe o nosso aplicativo para mais notícias! Android: http://bit.ly/2HwTQDK IOS: https://apple.co/2SDNxEY	Band News,BandNews,Band,Notícias,Bandeirantes,News	25	News & Politics	PT31S	31	2d	hd	false	https://i.ytimg.com/vi/xAvfH7nkpGo/maxresdefault.jpg	1	15460	440	5	0	120
1050	UCmpHPgeCBgvk_fDXZQKsnAA	Jornal da Record	8CJL8fzJgUI	2021-01-16T04:51:25Z	2021-01-16 04:51:25	Em Manaus, bebês prematuros que precisam do oxigênio também serão transferidos para outros estados	Não são apenas vítimas da covid-19 que precisam do oxigênio que neste momento falta em Manaus. Bebês prematuros também vão ser transferidos para outros estados. Além dos pacientes com covid-19, cerca de 61 bebês prematuros também precisam do auxílio de oxigênio e devem ser transferidos para outros estados. Nosso Whatsapp: https://jornaldarecord.r7.com/whatsapp Inscreva-se no canal Jornal da Record: http://r7.com/mYfx Assista às íntegras no PlayPlus: https://www.playplus.com Facebook: https://www.facebook.com/JornalDaRecord/ Instagram: https://www.instagram.com/jornaldarecord Twitter: https://twitter.com/jornaldarecord Site oficial: https://noticias.r7.com/jr-na-tv #JornaldaRecord #Jornalismo #ColapsoemManaus	Celso Freitas,Jornal da Record,Rede Record,Christina Lemos,Sergio Aguiar	25	News & Politics	PT2M16S	136	2d	hd	false	https://i.ytimg.com/vi/8CJL8fzJgUI/maxresdefault.jpg	1	2168	77	3	0	
1051	UCIi4Rliq-oSp6RR1yWXKySw	Canal do Datena	uxA8uej1DFI	2021-01-16T22:07:51Z	2021-01-16 22:07:51	MANAUS: FAMILIARES PASSAM DIAS NA FILA EM BUSCA POR OXIGÊNIO	Ao vivo de Manaus, o Brasil Urgente mostra o relato dramático de familiares que estão na fila em busca de oxigênio. #BrasilUrgente		25	News & Politics	PT2M20S	140	2d	hd	false	https://i.ytimg.com/vi/uxA8uej1DFI/maxresdefault.jpg	1	3692	227	11	0	86
